year,quarter,month,airline_id,unique_carrier,unique_carrier_name,unique_carrier_entity,region,carrier_name,service_class,rev_pax_enp_110,rev_pax_miles_140,rev_pax_miles_first,rev_ton_miles_240,rev_ton_miles_freight_247,rev_ton_miles_pax_241,avl_ton_miles_280,avl_seat_miles_320,avl_seat_miles_first,rev_acrft_miles_flown_410,rev_acrft_miles_sch_430,rev_acrft_dep_perf_510,rev_acrft_hrs_airborne_610
2021,1,3,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,109,204920,204920,97384942,95853193,20492,263580925,312080,312080,4133997,0,902,7877
2021,1,3,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,663,1904327,1904327,190490,57,190433,656073,3419678,3419678,12301,0,4,26
2021,1,3,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,2950,2898641,2898641,289864,0,289864,813733,7207345,7207345,46499,0,46,101
2021,1,3,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,V,328,615656,615656,61566,0,61566,81462,750800,750800,3754,0,2,8
2021,1,3,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,509,1259329,1259329,348315,222382,125933,1859363,6108240,6108240,74296,0,43,164
2021,1,3,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,272,432829,432829,43283,0,43283,92935,765202,765202,5198,0,3,11
2021,2,4,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,25067,23362596,23362596,2336260,0,2336260,17256631,75447506,75447506,674816,0,914,1542
2021,2,4,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,48490,316612,316612,31661,0,31661,353435,1999214,1999214,8043,0,4,18
2021,2,4,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,8151,5020318,5020318,502316,284,502032,1338366,10465380,10465380,69040,0,112,157
2021,2,4,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,7228,8487105,8487105,848711,0,848711,1329973,13299732,13299732,78941,0,71,174
2021,2,4,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,698,809689,809689,80969,0,80969,202304,1611500,1611500,11482,0,9,25
2021,2,4,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,4307,3744392,3744392,386887,6224,374439,1007360,8298366,8298366,56578,0,63,123
2021,2,4,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,29388,22498124,22498124,10489693,8239881,2249812,32797442,74697804,74697804,1320498,0,1354,2991
2021,2,4,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,130,46132,46132,4613,0,4613,45745,405170,405170,2614,0,5,7
2021,2,4,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,V,105,68628,68628,6863,0,6863,30468,243740,243740,3482,0,7,9
2021,2,4,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,8845,10960520,10960520,4753981,3490399,1096052,12843959,20422508,20422508,265786,0,131,520
2021,2,4,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,V,84,136668,136668,13667,0,13667,65845,520640,520640,3254,0,2,7
2021,2,4,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,0,0,0,1955746,1890111,0,8258211,0,0,209781,0,58,418
2021,2,4,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,V,0,0,0,172156,170258,0,350766,0,0,7487,0,1,13
2021,2,4,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,2304,8563589,8563589,30010104,28872031,856359,78601255,12861100,12861100,1295021,0,300,2423
2021,2,4,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,512,625033,625033,4383617,4315031,62503,11075010,2224614,2224614,175414,0,40,334
2021,2,4,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,558,789570,789570,84700136,83214723,78957,209625072,990500,990500,3300089,0,713,6284
2021,2,4,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,1350,4485511,4485511,448812,261,448551,2415491,12592566,12592566,45297,0,18,73
2021,2,4,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,3660,3332999,3332999,333300,0,333300,806628,7144415,7144415,46093,0,51,103
2021,2,4,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,133,122384,122384,628651,616412,12238,2387676,777108,777108,92858,0,64,211
2021,2,4,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,273,615863,615863,61586,0,61586,116896,966251,966251,6757,0,3,13
2021,2,5,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,22706,23712302,23712302,2406025,34794,2371230,15092702,72935375,72935375,569145,0,749,1294
2021,2,5,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,8267,5135380,5135380,516188,2650,513538,1371819,10734964,10734964,71262,0,114,160
2021,2,5,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,6223,8155619,8155619,815562,0,815562,1222986,12229863,12229863,71849,0,60,159
2021,2,5,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,156,69228,69228,6923,0,6923,16875,135000,135000,1350,0,3,3
2021,2,5,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,3256,3211257,3211257,321126,0,321126,889445,7352059,7352059,51413,0,52,116
2021,2,5,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,30844,23551325,23551325,12197859,9842727,2355133,39616101,86390916,86390916,1592582,0,1569,3569
2021,2,5,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,150,15600,15600,1560,0,1560,24973,221185,221185,1427,0,6,4
2021,2,5,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,V,44,25124,25124,2512,0,2512,13064,104510,104510,1493,0,3,4
2021,2,5,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,8532,10501133,10501133,6103053,4848567,1050113,18569398,20536549,20536549,382854,0,169,747
2021,2,5,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,V,188,94794,94794,9479,0,9479,52995,409920,409920,2562,0,2,6
2021,2,5,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,1644,5513786,5513786,1494292,923800,551379,5889147,12469188,12469188,142151,0,43,279
2021,2,5,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,V,0,0,0,622336,590029,0,1204607,0,0,25712,0,4,49
2021,2,5,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,0,0,0,20472647,20251226,0,53602957,0,0,919544,0,220,1707
2021,2,5,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,342,563044,563044,1895325,1838605,56304,4012280,1953038,1953038,72015,0,19,138
2021,2,5,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,546,772590,772590,68522349,66940654,77259,170666162,990500,990500,2808583,0,647,5351
2021,2,5,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,1080,2280791,2280791,228092,13,228079,636192,3317652,3317652,11934,0,6,25
2021,2,5,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,5899,5264187,5264187,526419,0,526419,1111338,9843275,9843275,63505,0,71,140
2021,2,5,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,816,884393,884393,88439,0,88439,357146,2453688,2453688,15725,0,16,38
2021,2,5,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,92,210956,210956,21096,0,21096,39669,327899,327899,2293,0,1,6
2021,2,6,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,13014,12036269,12036269,1205821,2194,1203627,7512574,34284476,34284476,277785,0,372,632
2021,2,6,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,256,670527,670527,76134,9081,67053,417903,2181744,2181744,7848,0,3,16
2021,2,6,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,9879,6597927,6597927,662179,2386,659793,1678778,13126094,13126094,83839,0,130,189
2021,2,6,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,5364,7890842,7890842,789084,0,789084,996156,9961557,9961557,59280,0,44,129
2021,2,6,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,4771,5464731,5464731,546473,0,546473,1453915,11956115,11956115,80445,0,69,172
2021,2,6,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,23737,18629264,18629264,13845063,11982137,1862926,38276439,69986142,69986142,1526137,0,1440,3398
2021,2,6,20398,MQ,Envoy Air,06820,D,Envoy Air,V,125,101750,101750,10175,0,10175,16060,123728,123728,1628,0,2,4
2021,2,6,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,127,0,0,0,0,0,140,1240,1240,8,0,3,1
2021,2,6,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,8000,10533724,10533724,6224862,5155674,1053372,15087705,23563197,23563197,301502,0,139,584
2021,2,6,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,V,193,358978,358978,35898,0,35898,166961,980256,980256,5608,0,4,13
2021,2,6,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,794,2174177,2174177,289113,71695,217418,1259363,6629610,6629610,26356,0,11,56
2021,2,6,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,V,0,0,0,1511097,1347000,0,5420732,0,0,115704,0,18,212
2021,2,6,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,574,2232573,2232573,14022529,13725223,223257,36236271,2722650,2722650,569569,0,139,1058
2021,2,6,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,482,734886,734886,1140138,1066650,73489,2974871,2386630,2386630,58219,0,17,115
2021,2,6,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,844,3501340,3501340,51379642,49745054,350134,122229738,4306050,4306050,1955280,0,435,3693
2021,2,6,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,6308,15887285,15887285,1840836,252108,1588729,4500882,23469594,23469594,84423,0,34,169
2021,2,6,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,V,561,491997,491997,49200,0,49200,69985,557772,557772,3508,0,4,8
2021,2,6,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,13319,11673206,11673206,1167321,0,1167321,2220978,19671515,19671515,126913,0,145,284
2021,2,6,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,V,4583,4032281,4032281,403228,0,403228,556310,4373934,4373934,27337,0,31,60
2021,2,6,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,770,1264369,1264369,126437,0,126437,566094,4652976,4652976,25016,0,17,57
2021,2,6,20398,MQ,Envoy Air,16820,L,Envoy Air,V,12386,0,0,0,0,0,19404,149492,149492,1967,0,1,4
2021,2,6,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,361,827773,827773,82777,0,82777,149274,1203825,1203825,6879,0,3,14
2021,3,7,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,7145,7642943,7642943,764294,0,764294,4646561,21312997,21312997,199695,0,238,446
2021,3,7,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,1411,4270567,4270567,432325,5268,427057,1199393,6253096,6253096,22532,0,9,46
2021,3,7,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,10468,7538916,7538916,757216,3324,753892,1739473,13604700,13604700,86702,0,123,194
2021,3,7,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,5499,8720928,8720928,872093,0,872093,986569,9865686,9865686,59536,0,38,126
2021,3,7,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,TEM Enterprises dba  Avelo Airlines,V,0,0,0,0,0,0,120712,1002834,1002834,5306,0,6,12
2021,3,7,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,87,167912,167912,16791,0,16791,119149,932472,932472,5756,0,3,12
2021,3,7,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,3754,5427603,5427603,548562,2901,542760,1099838,9055175,9055175,61481,0,44,129
2021,3,7,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,23347,20387277,20387277,12478468,10429643,2038728,32940253,64685988,64685988,1413139,0,1321,3132
2021,3,7,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,0,0,0,0,0,0,56963,504525,504525,3255,0,3,8
2021,3,7,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,V,150,185250,185250,18525,0,18525,128317,674310,674310,2470,0,2,5
2021,3,7,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,5968,6432745,6432745,2164903,1515962,643275,4242949,14637458,14637458,126760,0,97,260
2021,3,7,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,V,225,416610,416610,127681,64307,41661,755068,980256,980256,20605,0,7,43
2021,3,7,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,V,0,0,0,1725304,1327196,0,5420732,0,0,115704,0,18,213
2021,3,7,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,1852,7228096,7228096,2355915,1627436,722810,4672748,10787000,10787000,78574,0,19,151
2021,3,7,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,471,699811,699811,1353682,1280408,69981,4615914,1953038,1953038,84843,0,21,158
2021,3,7,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,531,1557519,1557519,5465545,5128009,155752,13988205,2333838,2333838,250657,0,73,479
2021,3,7,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,2206,5661159,5661159,597035,30919,566116,1932233,10081114,10081114,36263,0,13,73
2021,3,7,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,13316,12366893,12366893,1236689,0,1236689,2140915,18962390,18962390,122338,0,132,275
2021,3,7,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,V,8264,7528504,7528504,752850,0,752850,1048379,8220864,8220864,51016,0,56,111
2021,3,7,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,1587,1993089,1993089,199309,0,199309,878290,7006434,7006434,37669,0,25,85
2021,3,7,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,246,243887,243887,24389,0,24389,75169,621335,621335,4345,0,4,10
2021,3,8,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,14179,11547016,11547016,1161434,6732,1154702,6667770,32883588,32883588,243608,0,329,553
2021,3,8,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,825,378059,378059,46722,8916,37806,180780,944120,944120,3415,0,7,9
2021,3,8,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,10892,9965106,9965106,999399,2888,996511,2444390,19156180,19156180,121068,0,144,267
2021,3,8,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,6532,7307878,7307878,730788,0,730788,1067586,10675860,10675860,62140,0,57,139
2021,3,8,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,337,748578,748578,74858,0,74858,141698,1095400,1095400,5930,0,3,13
2021,3,8,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,7768,10674580,10674580,1078498,5520,1067458,1916614,15804422,15804422,108762,0,78,229
2021,3,8,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,21311,17108922,17108922,13706641,11995749,1710892,36105135,50985912,50985912,1431943,0,1396,3186
2021,3,8,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,0,0,0,0,0,0,28963,256525,256525,1655,0,4,4
2021,3,8,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,V,618,478767,478767,49298,1421,47877,193329,1044620,1044620,3879,0,10,10
2021,3,8,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,14540,13532532,13532532,2273559,919853,1353253,5029143,26158258,26158258,151089,0,145,320
2021,3,8,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,V,0,0,0,151018,151018,0,4743733,25082565,25082565,92143,0,29,182
2021,3,8,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,V,90,117540,117540,140336,108281,11754,705491,580832,580832,20121,0,7,40
2021,3,8,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,6817,25572179,25572179,2557218,0,2557218,10836999,65415047,65415047,237031,0,71,478
2021,3,8,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,V,0,0,0,116160,62233,0,602304,0,0,12856,0,2,24
2021,3,8,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,6816,26334430,26334430,3552234,918791,2633443,6921378,36603488,36603488,117333,0,29,226
2021,3,8,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,550,810259,810259,575889,491809,81026,1684997,2224614,2224614,36020,0,13,70
2021,3,8,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,V,44,289608,289608,4566640,4304165,28961,12835019,2303700,2303700,234011,0,73,458
2021,3,8,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,V,1587,4665568,4665568,498570,30681,466557,1817358,9464788,9464788,34046,0,11,68
2021,3,8,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,8202,7378038,7378038,737804,0,737804,1216495,10774670,10774670,69514,0,78,155
2021,3,8,20207,XP,TEM Enterprises dba  Avelo Airlines,16144,I,TEM Enterprises dba  Avelo Airlines,V,0,0,0,0,0,0,781427,6491289,6491289,37061,0,30,81
2021,3,8,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,V,5002,4556822,4556822,455682,0,455682,629683,4952196,4952196,30974,0,34,67
2021,3,8,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,V,2593,3971338,3971338,397134,0,397134,1916231,15486606,15486606,84804,0,59,188
2021,3,8,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,V,237,512868,512868,51287,0,51287,112312,928356,928356,6492,0,3,14
2021,3,9,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,V,22791,21869801,21869801,2189287,2307,2186980,10051232,55081975,55081975,329696,0,434,738
2021,3,9,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,V,4751,5738183,5738183,626633,52815,573818,1472434,7903185,7903185,29587,0,26,63
2021,3,9,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,V,11496,8484899,8484899,850739,2249,848490,2318180,17699984,17699984,111324,0,165,254
2021,3,9,20368,G4,Allegiant Air,06035,D,Allegiant Air,V,25570,23023319,23023319,2302332,0,2302332,3348481,33484806,33484806,189623,0,201,420
2021,3,9,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,V,3480,3319876,3319876,331988,0,331988,516101,4035276,4035276,25320,0,26,57
2021,3,9,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,V,11517,13372967,13372967,1369595,16148,1337297,1947378,16011226,16011226,109638,0,93,234
2021,3,9,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,V,45082,35999561,35999561,15910906,12310950,3599956,43148541,99451494,99451494,1735677,0,1809,3860
2021,3,9,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",V,712,673574,673574,67357,0,67357,362635,3211910,3211910,20722,0,26,49
2021,3,9,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,V,4440,3348677,3348677,383936,47192,334868,924493,5509378,5509378,23886,0,39,56
2021,3,9,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,V,24525,20212928,20212928,2975858,954467,2021293,5572633,32879117,32879117,176638,0,202,385
2021,3,9,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,V,0,0,0,160535,160535,0,9178050,48571739,48571739,178434,0,56,355
2021,3,9,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,V,226,310688,310688,145308,105714,31069,619617,514512,514512,17144,0,7,35
2021,3,9,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,V,5959,21370961,21370961,2137096,0,2137096,7583860,45001429,45001429,155067,0,50,322
2021,3,9,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,V,10093,37089119,37089119,5489007,1776180,3708912,10363949,51662376,51662376,178857,0,44,358
2021,3,9,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,V,206,168508,168508,1021089,994154,16851,2316487,543152,543152,43463,0,12,82
